"lexeme_id","english","target","article","pos","sense","level","rank","tags"
"de.lex.genehmigen","to approve","genehmigen","","verb","","","",""
"de.lex.genehmigung","permit","Genehmigung","die","noun","","","",""
"de.lex.genial","brilliant / ingenious","genial","","word","","","",""
"de.lex.geniessen","to enjoy","genießen","","verb","","","",""
"de.lex.genitiv-des-m-n-der-f-der-pl","der/die/das → des/der/des (Genitiv)","Genitiv: des (m/n) / der (f) / der (pl.)","","phrase","","","",""
"de.lex.genug","enough","genug","","word","","","",""
"de.lex.genuss","enjoyment","Genuss","der","noun","","","",""
"de.lex.geografie","geography","Geografie","die","noun","","","",""
"de.lex.gepaeckausgabe","baggage claim","Gepäckausgabe","die","noun","","","",""
"de.lex.gerade","just / right now / straight","gerade","","word","","","",""
"de.lex.geradeaus","straight ahead","geradeaus","","word","","","",""
"de.lex.gerechtigkeit","justice","Gerechtigkeit","die","noun","","","",""
"de.lex.gericht.courthouse","courthouse","Gericht","das","noun","courthouse","","",""
"de.lex.gericht.dish","dish","Gericht","das","noun","dish","","",""
"de.lex.gern","gladly / likes to","gern","","adverb","","A0","",""
"de.lex.gern-geschehen","you are welcome","gern geschehen","","phrase","","","",""
"de.lex.gerne","gladly","gerne","","word","","","",""
"de.lex.gesamtbetrag","total","Gesamtbetrag","der","noun","","","",""
"de.lex.geschaeft","store","Geschäft","das","noun","","","",""
"de.lex.geschaeftsreise","business trip","Geschäftsreise","die","noun","","","",""
"de.lex.geschichte","history","Geschichte","die","noun","","","",""
"de.lex.geschickt-werden","to be sent","geschickt werden","","phrase","","","",""
"de.lex.geschieden","divorced","geschieden","","verb","","","",""
"de.lex.geschlossen","closed","geschlossen","","verb","","","",""
"de.lex.geschwindigkeit","the speed","Geschwindigkeit","die","noun","","","",""
"de.lex.gesellschaft","society","Gesellschaft","die","noun","","","",""
"de.lex.gesetz","law","Gesetz","das","noun","","","",""
"de.lex.gesicht","face","Gesicht","das","noun","","","",""
"de.lex.gespraech","conversation","Gespräch","das","noun","","","",""
"de.lex.gespraechig","talkative","gesprächig","","word","","","",""
"de.lex.gestern","yesterday","gestern","","verb","","","",""
"de.lex.gestern-hat-er-das-buch-gelesen","Yesterday he read the book.","Gestern hat er das Buch gelesen.","","phrase","","","",""
"de.lex.gesund","healthy","gesund","","word","","","",""
"de.lex.gesunder-lebensstil","healthy lifestyle","gesunder Lebensstil","der","phrase","","","",""
"de.lex.gesundheit","health","Gesundheit","die","noun","health","","",""
"de.lex.gesundheit-2","Bless you!","Gesundheit!","","noun","bless you","","",""
"de.lex.gewerkschaft","trade union","Gewerkschaft","die","noun","","","",""
"de.lex.gewicht","weight","Gewicht","das","noun","","","",""
"de.lex.gewinn","profit","Gewinn","der","noun","","","",""
"de.lex.gewinnen","to win","gewinnen","","verb","","","",""
"de.lex.gewinnen-gewonnen","to win → won","gewinnen → gewonnen","","phrase","","","",""
"de.lex.gewohnheit","habit","Gewohnheit","die","noun","","","",""
"de.lex.gezeigt-werden","to be shown","gezeigt werden","","phrase","","","",""
"de.lex.gib-mir","Give me! (du)","Gib mir!","","phrase","","","",""
"de.lex.gib-nicht-auf","Don't give up!","Gib nicht auf!","","phrase","","","",""
"de.lex.gibt-es-eine-apotheke-die-sonntags-geoeffnet-ist","Is there a pharmacy open on Sunday?","Gibt es eine Apotheke, die sonntags geöffnet ist?","","phrase","","","",""
"de.lex.gibt-es-eine-kundenkarte","Is there a loyalty card?","Gibt es eine Kundenkarte?","","phrase","","","",""
"de.lex.gibt-es-einen-geldautomaten-in-der-naehe","Is there a cash machine nearby?","Gibt es einen Geldautomaten in der Nähe?","","phrase","","","",""
"de.lex.giebel","gable","Giebel","der","noun","","","",""
"de.lex.giessen","to pour","gießen","","verb","","","",""
"de.lex.gift","poison","Gift","das","noun","","","",""
"de.lex.giraffe","giraffe","Giraffe","die","noun","","","",""
"de.lex.gitarre","guitar","Gitarre","die","noun","","","",""
"de.lex.glaenzend","shining / gleaming","glänzend","","word","","","",""
"de.lex.glas","glass","Glas","das","noun","","","",""
"de.lex.glatte-haare","straight hair","glatte Haare","","phrase","","","",""
"de.lex.glaube","faith / belief","Glaube","der","noun","","","",""
"de.lex.glauben","to believe","glauben","","verb","","","",""
"de.lex.gleich","equal / same / right away","gleich","","word","","","",""
"de.lex.gleichheit","equality","Gleichheit","die","noun","","","",""
"de.lex.gleichzeitig","at the same time","gleichzeitig","","word","","","",""
"de.lex.gleiten","to glide","gleiten","","verb","","","",""
"de.lex.gletscher","glacier","Gletscher","der","noun","","","",""
"de.lex.globalisierung","globalization","Globalisierung","die","noun","","","",""
"de.lex.glueck.happiness","luck","Glück","das","noun","happiness","","",""
"de.lex.glueck.happiness-2","happiness","Glück","das","noun","happiness","","",""
"de.lex.gluecklich","happy","glücklich","","word","","","",""
"de.lex.gluecklicherweise","fortunately","glücklicherweise","","word","","","",""
"de.lex.gluehbirne","light bulb","Glühbirne","die","noun","","","",""
"de.lex.gold","gold","Gold","das","noun","","","",""
"de.lex.golf","golf","Golf","das","noun","","","",""
"de.lex.gorilla","gorilla","Gorilla","der","noun","","","",""
"de.lex.gott","god","Gott","der","noun","","","",""
"de.lex.grab","grave","Grab","das","noun","","","",""
"de.lex.graben","to dig","graben","","verb","","","",""
"de.lex.grammatik","grammar","Grammatik","die","noun","","","",""
"de.lex.gras","grass","Gras","das","noun","","","",""
"de.lex.grau.gray","gray","grau","","word","gray","","",""
"de.lex.grau.grey","grey","grau","","word","grey","","",""
"de.lex.graue-haare","grey hair","graue Haare","","phrase","","","",""
"de.lex.greifen","to grab","greifen","","verb","","","",""
"de.lex.grenze.border","border","Grenze","die","noun","border","","",""
"de.lex.grenze.boundary","boundary","Grenze","die","noun","boundary","","",""
"de.lex.grenze.limit","the limit","Grenze","die","noun","limit","","",""
"de.lex.grippe","flu","Grippe","die","noun","","","",""
"de.lex.grob","rude","grob","","word","","","",""
"de.lex.groesser-als","bigger than","größer als","","phrase","","","",""
"de.lex.gross","big / large","groß","","word","","","",""
"de.lex.gross-groesser-am-groessten","big – bigger – biggest","groß – größer – am größten","","phrase","","","",""
"de.lex.gross-hochgewachsen","tall","groß / hochgewachsen","","phrase","","","",""
"de.lex.grossmutter","grandmother","Großmutter","die","noun","","","",""
"de.lex.grossvater","grandfather","Großvater","der","noun","","","",""
"de.lex.grosszuegig","generous","großzügig","","word","","","",""
"de.lex.grueezi","hello (Swiss formal)","Grüezi!","","noun","","","",""
"de.lex.gruen","green","grün","","word","","","",""
"de.lex.gruen-vor-neid-sein","to be green with envy","grün vor Neid sein","","phrase","","","",""
"de.lex.grund","reason","Grund","der","noun","","","",""
"de.lex.grundschule","primary school","Grundschule","die","noun","","","",""
"de.lex.gruppe","the group","Gruppe","die","noun","","","",""
"de.lex.guertel","belt","Gürtel","der","noun","","","",""
"de.lex.gummi","rubber","Gummi","das","noun","","","",""
"de.lex.gurke","cucumber","Gurke","die","noun","","","",""
"de.lex.gut","good / kind","gut","","word","","","",""
"de.lex.gut-besser-am-besten","good – better – best","gut – besser – am besten","","phrase","","","",""
"de.lex.gut-gemacht","Well done!","Gut gemacht!","","phrase","","","",""
"de.lex.gute-besserung","Get well soon!","Gute Besserung!","","phrase","","","",""
"de.lex.gute-laune-haben","to be in a good mood","gute Laune haben","","phrase","","","",""
"de.lex.gute-nacht","Good night!","Gute Nacht!","","phrase","","","",""
"de.lex.guten-abend","Good evening!","Guten Abend!","","phrase","","","",""
"de.lex.guten-appetit","Enjoy your meal!","Guten Appetit!","","phrase","","","",""
"de.lex.guten-morgen","Good morning!","Guten Morgen!","","phrase","","","",""
"de.lex.guten-tag","Good afternoon!","Guten Tag!","","phrase","good afternoon","","",""
"de.lex.guten-tag-2","hello / good day","Guten Tag","","phrase","good day","","",""
"de.lex.gutschein","coupon / voucher","Gutschein","der","noun","","","",""
"de.lex.gymnasium","high school","Gymnasium","das","noun","","","",""
"de.lex.haar","hair","Haar","das","noun","","","",""
"de.lex.haben","to have","haben","","verb","","","",""
"de.lex.haben-gehabt","to have → had","haben → gehabt","","phrase","","","",""
"de.lex.haben-sie-allergien","Do you have any allergies?","Haben Sie Allergien?","","phrase","","","",""
"de.lex.haben-sie-das-in-einer-groesseren-groesse","Do you have this in a larger size?","Haben Sie das in einer größeren Größe?","","phrase","","","",""
"de.lex.haben-sie-einen-stadtplan","Do you have a map of the city?","Haben Sie einen Stadtplan?","","phrase","","","",""
"de.lex.haehnchen","chicken (roast, meat)","Hähnchen","das","noun","","","",""
"de.lex.haelfte","the half","Hälfte","die","noun","","","",""
"de.lex.haengen","to hang","hängen","","verb","","","",""
"de.lex.haesslich","ugly","hässlich","","word","","","",""
"de.lex.haeufig","frequent","häufig","","word","","","",""
"de.lex.hafen.harbor","harbor","Hafen","der","noun","harbor","","",""
"de.lex.hafen.harbour","harbour","Hafen","der","noun","harbour","","",""
"de.lex.hagel","hail","Hagel","der","noun","","","",""
"de.lex.hai","shark","Hai","der","noun","","","",""
"de.lex.haken","hook","Haken","der","noun","","","",""
"de.lex.halb","half","halb","","word","","","",""
"de.lex.halle","hall","Halle","die","noun","","","",""
"de.lex.hallo","Hello!","Hallo!","","noun","","","",""
"de.lex.hals","neck","Hals","der","noun","","","",""
"de.lex.hals-und-beinbruch","to break a leg!","Hals- und Beinbruch!","","phrase","","","",""
"de.lex.halskette","necklace","Halskette","die","noun","","","",""
"de.lex.halten","to hold","halten","","verb","","","",""
"de.lex.halten-gehalten","to hold → held","halten → gehalten","","phrase","","","",""
"de.lex.hamburg","Hamburg","Hamburg","","noun","","","",""
"de.lex.hammer","hammer","Hammer","der","noun","","","",""
"de.lex.hand","hand","Hand","die","noun","","","",""
"de.lex.handgelenk","wrist","Handgelenk","das","noun","","","",""
"de.lex.handgepaeck","hand luggage","Handgepäck","das","noun","","","",""
"de.lex.handschuh","glove","Handschuh","der","noun","","","",""
"de.lex.handschuhe","gloves","Handschuhe","die","noun","","","",""
"de.lex.handtuch","towel","Handtuch","das","noun","","","",""
"de.lex.handy","mobile phone","Handy","das","noun","","","",""
"de.lex.hart","hard","hart","","word","","","",""
"de.lex.harte-arbeit-zahlt-sich-aus","Hard work pays off.","Harte Arbeit zahlt sich aus.","","phrase","","","",""
"de.lex.hase","hare","Hase","der","noun","","","",""
"de.lex.hashtag","hashtag","Hashtag","der","noun","","","",""
"de.lex.hass.hate","hate","Hass","der","noun","hate","","",""
"de.lex.hass.hatred","hatred","Hass","der","noun","hatred","","",""
"de.lex.hassen","to hate","hassen","","verb","","","",""
"de.lex.hast-du-gegessen","Did you eat?","Hast du gegessen?","","phrase","","","",""
"de.lex.hast-du-versucht-es-aus-und-einzuschalten","Have you tried turning it off and on?","Hast du versucht, es aus- und einzuschalten?","","phrase","","","",""
"de.lex.hast-du-zeit","Do you have time?","Hast du Zeit?","","phrase","","","",""
"de.lex.hattest-du-einen-guten-tag","Did you have a good day?","Hattest du einen guten Tag?","","phrase","","","",""
"de.lex.haupt","head (figurative) / main","Haupt","das","noun","","","",""
"de.lex.hauptsaechlich","mainly","hauptsächlich","","word","","","",""
"de.lex.hauptschule","secondary school","Hauptschule","die","noun","","","",""
"de.lex.haus","house","Haus","das","noun","","","",""
"de.lex.hausaufgabe","homework","Hausaufgabe","die","noun","","","",""
"de.lex.haut","skin","Haut","die","noun","","","",""
"de.lex.heben","to lift","heben","","verb","","","",""
"de.lex.heiligabend","Christmas Eve","Heiligabend","der","noun","","","",""
"de.lex.heimat","the home / homeland","Heimat","die","noun","","","",""
"de.lex.heiss","hot","heiß","","word","","","",""
"de.lex.heissen","to be called","heißen","","word","","","",""
"de.lex.held","hero","Held","der","noun","","","",""
"de.lex.helfen","to help","helfen","","verb","","","",""
"de.lex.helfen-geholfen","to help → helped","helfen → geholfen","","phrase","","","",""
"de.lex.helft-mir","Help me! (ihr)","Helft mir!","","phrase","","","",""
"de.lex.hell","bright","hell","","word","","","",""
"de.lex.hemd","shirt","Hemd","das","noun","","","",""
"de.lex.herausfinden","to find out","herausfinden","","verb","","","",""
"de.lex.herauskommen","to come out","herauskommen","","verb","","","",""
"de.lex.herbst","autumn","Herbst","der","noun","","","",""
"de.lex.herd","stove / cooker / hearth","Herd","der","noun","","","",""
"de.lex.hereinkommen","to come in","hereinkommen","","verb","","","",""
"de.lex.herr","Mr / gentleman","Herr","der","noun","","A0","",""
"de.lex.herrschen","to prevail / reign","herrschen","","word","","","",""
"de.lex.herunterladen","to download","herunterladen","","verb","","","",""
"de.lex.herz","heart","Herz","das","noun","","","",""
"de.lex.herzfrequenz","heart rate","Herzfrequenz","die","noun","","","",""
"de.lex.herzlichen-glueckwunsch","Congratulations!","Herzlichen Glückwunsch!","","phrase","","","",""
"de.lex.heute","today","heute","","word","","","",""
"de.lex.heute-nacht","tonight","heute Nacht","","phrase","","A0","",""
"de.lex.heutzutage","nowadays","heutzutage","","word","","","",""
"de.lex.hier","here","hier","","word","","","",""
"de.lex.hier-tut-es-weh","It hurts here.","Hier tut es weh.","","phrase","","","",""
"de.lex.hilf-mir","Help me! (du)","Hilf mir!","","phrase","","","",""
"de.lex.hilfe","Help!","Hilfe!","","noun","","","",""
"de.lex.hilfe.help","help","Hilfe","die","noun","","A0","",""
"de.lex.himmel","sky","Himmel","der","noun","","","",""
"de.lex.hinaus","out / outside","hinaus","","word","","","",""
"de.lex.hinein","into it / inside","hinein","","word","","","",""
"de.lex.hinter","behind","hinter","","word","","","",""
"de.lex.hinter-dativ","behind (Dativ)","hinter (Dativ)","","phrase","","","",""
"de.lex.hinter-dem-mond-leben","to be behind the times","hinter dem Mond leben","","phrase","","","",""
"de.lex.hinzufuegen","to add","hinzufügen","","verb","","","",""
"de.lex.hirsch","stag / deer","Hirsch","der","noun","","","",""
"de.lex.hitze","heat","Hitze","die","noun","","","",""
"de.lex.hobby","hobby","Hobby","das","noun","","","",""
"de.lex.hoch","high","hoch","","word","","","",""
"de.lex.hoch-hoeher-am-hoechsten","high – higher – highest","hoch – höher – am höchsten","","phrase","","","",""
"de.lex.hochdeutsch-standarddeutsch","Standard German","Hochdeutsch / Standarddeutsch","","phrase","","","",""
"de.lex.hochladen","to upload","hochladen","","verb","","","",""
"de.lex.hochzeit","wedding","Hochzeit","die","noun","","","",""
"de.lex.hoechstens","at most","höchstens","","word","","","",""
"de.lex.hoeflich","polite","höflich","","word","","","",""
"de.lex.hoehle","cave","Höhle","die","noun","","","",""
"de.lex.hoelle","hell","Hölle","die","noun","","","",""
"de.lex.hoer-auf","Stop! (du)","Hör auf!","","phrase","","","",""
"de.lex.hoer-zu","Listen! (du)","Hör zu!","","phrase","","","",""
"de.lex.hoeren","to hear","hören","","verb","","","",""
"de.lex.hof","courtyard","Hof","der","noun","","A0","",""
"de.lex.hoffen","to hope","hoffen","","verb","","","",""
"de.lex.hoffnung","hope","Hoffnung","die","noun","","","",""
