"lexeme_id","english","target","article","pos","sense","level","rank","tags"
"it.lex.io-dico","I say","io dico","","","","","1252","core-3000"
"it.lex.tu-dici","you say (sg.)","tu dici","","","","","1253","core-3000"
"it.lex.lui-lei-dice","he / she says","lui / lei dice","","","","","1254","core-3000"
"it.lex.noi-diciamo","we say","noi diciamo","","","","","1255","core-3000"
"it.lex.voi-dite","you say (pl.)","voi dite","","","","","1256","core-3000"
"it.lex.loro-dicono","they say","loro dicono","","","","","1257","core-3000"
"it.lex.io-do","I give","io do","","","","","1258","core-3000"
"it.lex.tu-dai","you give (sg.)","tu dai","","","","","1259","core-3000"
"it.lex.lui-lei-da","he / she gives","lui / lei dà","","","","","1260","core-3000"
"it.lex.noi-diamo","we give","noi diamo","","","","","1261","core-3000"
"it.lex.voi-date","you give (pl.)","voi date","","","","","1262","core-3000"
"it.lex.loro-danno","they give","loro danno","","","","","1263","core-3000"
"it.lex.io-sto","I stay / am","io sto","","","","","1264","core-3000"
"it.lex.tu-stai","you stay (sg.)","tu stai","","","","","1265","core-3000"
"it.lex.lui-lei-sta","he / she stays","lui / lei sta","","","","","1266","core-3000"
"it.lex.noi-stiamo","we stay","noi stiamo","","","","","1267","core-3000"
"it.lex.voi-state","you stay (pl.)","voi state","","","","","1268","core-3000"
"it.lex.loro-stanno","they stay","loro stanno","","","","","1269","core-3000"
"it.lex.io-so","I know (a fact)","io so","","","","","1270","core-3000"
"it.lex.tu-sai","you know (sg.)","tu sai","","","","","1271","core-3000"
"it.lex.lui-lei-sa","he / she knows","lui / lei sa","","","","","1272","core-3000"
"it.lex.noi-sappiamo","we know","noi sappiamo","","","","","1273","core-3000"
"it.lex.voi-sapete","you know (pl.)","voi sapete","","","","","1274","core-3000"
"it.lex.loro-sanno","they know","loro sanno","","","","","1275","core-3000"
"it.lex.io-voglio","I want","io voglio","","","","","1276","core-3000"
"it.lex.tu-vuoi","you want (sg.)","tu vuoi","","","","","1277","core-3000"
"it.lex.lui-lei-vuole","he / she wants","lui / lei vuole","","","","","1278","core-3000"
"it.lex.noi-vogliamo","we want","noi vogliamo","","","","","1279","core-3000"
"it.lex.voi-volete","you want (pl.)","voi volete","","","","","1280","core-3000"
"it.lex.loro-vogliono","they want","loro vogliono","","","","","1281","core-3000"
"it.lex.io-posso","I can","io posso","","","","","1282","core-3000"
"it.lex.tu-puoi","you can (sg.)","tu puoi","","","","","1283","core-3000"
"it.lex.lui-lei-puo","he / she can","lui / lei può","","","","","1284","core-3000"
"it.lex.noi-possiamo","we can","noi possiamo","","","","","1285","core-3000"
"it.lex.voi-potete","you can (pl.)","voi potete","","","","","1286","core-3000"
"it.lex.loro-possono","they can","loro possono","","","","","1287","core-3000"
"it.lex.io-devo","I must / have to","io devo","","","","","1288","core-3000"
"it.lex.tu-devi","you must (sg.)","tu devi","","","","","1289","core-3000"
"it.lex.lui-lei-deve","he / she must","lui / lei deve","","","","","1290","core-3000"
"it.lex.noi-dobbiamo","we must","noi dobbiamo","","","","","1291","core-3000"
"it.lex.voi-dovete","you must (pl.)","voi dovete","","","","","1292","core-3000"
"it.lex.loro-devono","they must","loro devono","","","","","1293","core-3000"
"it.lex.io-esco","I go out","io esco","","","","","1294","core-3000"
"it.lex.tu-esci","you go out (sg.)","tu esci","","","","","1295","core-3000"
"it.lex.lui-lei-esce","he / she goes out","lui / lei esce","","","","","1296","core-3000"
"it.lex.noi-usciamo","we go out","noi usciamo","","","","","1297","core-3000"
"it.lex.voi-uscite","you go out (pl.)","voi uscite","","","","","1298","core-3000"
"it.lex.loro-escono","they go out","loro escono","","","","","1299","core-3000"
"it.lex.io-tengo","I hold / keep","io tengo","","","","","1300","core-3000"
"it.lex.tu-tieni","you hold (sg.)","tu tieni","","","","","1301","core-3000"
"it.lex.lui-lei-tiene","he / she holds","lui / lei tiene","","","","","1302","core-3000"
"it.lex.noi-teniamo","we hold","noi teniamo","","","","","1303","core-3000"
"it.lex.voi-tenete","you hold (pl.)","voi tenete","","","","","1304","core-3000"
"it.lex.loro-tengono","they hold","loro tengono","","","","","1305","core-3000"
"it.lex.io-scelgo","I choose","io scelgo","","","","","1306","core-3000"
"it.lex.tu-scegli","you choose (sg.)","tu scegli","","","","","1307","core-3000"
"it.lex.lui-lei-sceglie","he / she chooses","lui / lei sceglie","","","","","1308","core-3000"
"it.lex.noi-scegliamo","we choose","noi scegliamo","","","","","1309","core-3000"
"it.lex.loro-scelgono","they choose","loro scelgono","","","","","1310","core-3000"
"it.lex.io-bevo","I drink","io bevo","","","","","1311","core-3000"
"it.lex.tu-bevi","you drink (sg.)","tu bevi","","","","","1312","core-3000"
"it.lex.lui-lei-beve","he / she drinks","lui / lei beve","","","","","1313","core-3000"
"it.lex.noi-beviamo","we drink","noi beviamo","","","","","1314","core-3000"
"it.lex.loro-bevono","they drink","loro bevono","","","","","1315","core-3000"
"it.lex.io-pongo","I put / place","io pongo","","","","","1316","core-3000"
"it.lex.tu-poni","you put (sg.)","tu poni","","","","","1317","core-3000"
"it.lex.lui-lei-pone","he / she puts","lui / lei pone","","","","","1318","core-3000"
"it.lex.noi-poniamo","we put","noi poniamo","","","","","1319","core-3000"
"it.lex.loro-pongono","they put","loro pongono","","","","","1320","core-3000"
"it.lex.io-siedo-seggo","I sit","io siedo / seggo","","","","","1321","core-3000"
"it.lex.tu-siedi","you sit (sg.)","tu siedi","","","","","1322","core-3000"
"it.lex.lui-lei-siede","he / she sits","lui / lei siede","","","","","1323","core-3000"
"it.lex.noi-sediamo","we sit","noi sediamo","","","","","1324","core-3000"
"it.lex.loro-siedono","they sit","loro siedono","","","","","1325","core-3000"
"it.lex.io-rimango","I remain / stay","io rimango","","","","","1326","core-3000"
"it.lex.tu-rimani","you remain (sg.)","tu rimani","","","","","1327","core-3000"
"it.lex.lui-lei-rimane","he / she remains","lui / lei rimane","","","","","1328","core-3000"
"it.lex.noi-rimaniamo","we remain","noi rimaniamo","","","","","1329","core-3000"
"it.lex.loro-rimangono","they remain","loro rimangono","","","","","1330","core-3000"
"it.lex.io-muoio","I die","io muoio","","","","","1331","core-3000"
"it.lex.tu-muori","you die (sg.)","tu muori","","","","","1332","core-3000"
"it.lex.lui-lei-muore","he / she dies","lui / lei muore","","","","","1333","core-3000"
"it.lex.noi-moriamo","we die","noi moriamo","","","","","1334","core-3000"
"it.lex.loro-muoiono","they die","loro muoiono","","","","","1335","core-3000"
"it.lex.io-odo","I hear (formal)","io odo","","","","","1336","core-3000"
"it.lex.tu-odi","you hear (sg.)","tu odi","","","","","1337","core-3000"
"it.lex.lui-lei-ode","he / she hears","lui / lei ode","","","","","1338","core-3000"
"it.lex.io-salgo","I climb","io salgo","","","","","1339","core-3000"
"it.lex.tu-sali","you climb (sg.)","tu sali","","","","","1340","core-3000"
"it.lex.lui-lei-sale","he / she climbs","lui / lei sale","","","","","1341","core-3000"
"it.lex.noi-saliamo","we climb","noi saliamo","","","","","1342","core-3000"
"it.lex.loro-salgono","they climb","loro salgono","","","","","1343","core-3000"
"it.lex.io-traduco","I translate","io traduco","","","","","1344","core-3000"
"it.lex.tu-traduci","you translate (sg.)","tu traduci","","","","","1345","core-3000"
"it.lex.lui-lei-traduce","he / she translates","lui / lei traduce","","","","","1346","core-3000"
"it.lex.noi-traduciamo","we translate","noi traduciamo","","","","","1347","core-3000"
"it.lex.loro-traducono","they translate","loro traducono","","","","","1348","core-3000"
"it.lex.io-sono-stato-a","I have been","io sono stato/a","","","","","1349","core-3000"
"it.lex.io-ho-avuto","I have had","io ho avuto","","","","","1350","core-3000"
"it.lex.io-sono-andato-a","I have gone","io sono andato/a","","","","","1351","core-3000"
"it.lex.io-sono-venuto-a","I have come","io sono venuto/a","","","","","1352","core-3000"
"it.lex.io-ho-fatto","I have done / made","io ho fatto","","","","","1353","core-3000"
"it.lex.io-ho-detto","I have said","io ho detto","","","","","1354","core-3000"
"it.lex.io-ho-dato","I have given","io ho dato","","","","","1355","core-3000"
"it.lex.io-ho-visto","I have seen","io ho visto","","","","","1356","core-3000"
"it.lex.io-ho-scritto","I have written","io ho scritto","","","","","1357","core-3000"
"it.lex.io-ho-letto","I have read","io ho letto","","","","","1358","core-3000"
"it.lex.io-ho-parlato","I have spoken","io ho parlato","","","","","1359","core-3000"
"it.lex.io-ho-mangiato","I have eaten","io ho mangiato","","","","","1360","core-3000"
"it.lex.io-ho-bevuto","I have drunk","io ho bevuto","","","","","1361","core-3000"
"it.lex.io-ho-dormito","I have slept","io ho dormito","","","","","1362","core-3000"
"it.lex.io-sono-arrivato-a","I have arrived","io sono arrivato/a","","","","","1363","core-3000"
"it.lex.io-sono-partito-a","I have left","io sono partito/a","","","","","1364","core-3000"
"it.lex.io-sono-rimasto-a","I have stayed","io sono rimasto/a","","","","","1365","core-3000"
"it.lex.io-sono-caduto-a","I have fallen","io sono caduto/a","","","","","1366","core-3000"
"it.lex.io-sono-tornato-a","I have returned","io sono tornato/a","","","","","1367","core-3000"
"it.lex.io-ho-comprato","I have bought","io ho comprato","","","","","1368","core-3000"
"it.lex.io-ho-pagato","I have paid","io ho pagato","","","","","1369","core-3000"
"it.lex.io-ho-trovato","I have found","io ho trovato","","","","","1370","core-3000"
"it.lex.io-ho-preso","I have taken","io ho preso","","","","","1371","core-3000"
"it.lex.io-ho-messo","I have put","io ho messo","","","","","1372","core-3000"
"it.lex.io-ho-perso","I have lost","io ho perso","","","","","1373","core-3000"
"it.lex.io-ho-vinto","I have won","io ho vinto","","","","","1374","core-3000"
"it.lex.io-ho-rotto","I have broken","io ho rotto","","","","","1375","core-3000"
"it.lex.io-ho-aperto","I have opened","io ho aperto","","","","","1376","core-3000"
"it.lex.io-ho-chiuso","I have closed","io ho chiuso","","","","","1377","core-3000"
"it.lex.io-ho-chiesto","I have asked","io ho chiesto","","","","","1378","core-3000"
"it.lex.io-ho-risposto","I have answered","io ho risposto","","","","","1379","core-3000"
"it.lex.io-ho-pensato","I have thought","io ho pensato","","","","","1380","core-3000"
"it.lex.io-ho-capito","I have understood","io ho capito","","","","","1381","core-3000"
"it.lex.io-ho-ricevuto","I have received","io ho ricevuto","","","","","1382","core-3000"
"it.lex.io-ho-mandato","I have sent","io ho mandato","","","","","1383","core-3000"
"it.lex.io-ho-chiamato","I have called","io ho chiamato","","","","","1384","core-3000"
"it.lex.io-ho-provato","I have tried","io ho provato","","","","","1385","core-3000"
"it.lex.io-ho-imparato","I have learned","io ho imparato","","","","","1386","core-3000"
"it.lex.io-ho-scelto","I have chosen","io ho scelto","","","","","1387","core-3000"
"it.lex.io-ho-deciso","I have decided","io ho deciso","","","","","1388","core-3000"
"it.lex.io-ho-vissuto","I have lived","io ho vissuto","","","","","1389","core-3000"
"it.lex.io-ho-lavorato","I have worked","io ho lavorato","","","","","1390","core-3000"
"it.lex.io-ho-aiutato","I have helped","io ho aiutato","","","","","1391","core-3000"
"it.lex.io-ho-giocato","I have played","io ho giocato","","","","","1392","core-3000"
"it.lex.io-ho-riso","I have laughed","io ho riso","","","","","1393","core-3000"
"it.lex.io-ho-pianto","I have cried","io ho pianto","","","","","1394","core-3000"
"it.lex.io-ero-imperfetto","I was (ongoing past)","io ero (imperfetto)","","","","","1395","core-3000"
"it.lex.io-avevo","I had (ongoing past)","io avevo","","","","","1396","core-3000"
"it.lex.io-andavo","I was going (ongoing past)","io andavo","","","","","1397","core-3000"
"it.lex.io-mangiavo","I was eating","io mangiavo","","","","","1398","core-3000"
"it.lex.io-dormivo","I was sleeping","io dormivo","","","","","1399","core-3000"
"it.lex.io-lavoravo","I was working","io lavoravo","","","","","1400","core-3000"
"it.lex.andavo","I used to go","andavo","","","","","1401","core-3000"
"it.lex.mangiavo","I used to eat","mangiavo","","","","","1402","core-3000"
"it.lex.quando-ero-bambino-a","when I was a child","quando ero bambino/a","","","","","1403","core-3000"
"it.lex.ogni-giorno.every-day-i-would","every day I would","ogni giorno","","","","","1404","core-3000"
"it.lex.essere-stato","to be → been","essere → stato","","","","","1405","core-3000"
"it.lex.avere-avuto","to have → had","avere → avuto","","","","","1406","core-3000"
"it.lex.fare-fatto","to do → done","fare → fatto","","","","","1407","core-3000"
"it.lex.dire-detto","to say → said","dire → detto","","","","","1408","core-3000"
"it.lex.andare-andato","to go → gone","andare → andato","","","","","1409","core-3000"
"it.lex.venire-venuto","to come → come","venire → venuto","","","","","1410","core-3000"
"it.lex.vedere-visto","to see → seen","vedere → visto","","","","","1411","core-3000"
"it.lex.scrivere-scritto","to write → written","scrivere → scritto","","","","","1412","core-3000"
"it.lex.leggere-letto","to read → read","leggere → letto","","","","","1413","core-3000"
"it.lex.prendere-preso","to take → taken","prendere → preso","","","","","1414","core-3000"
"it.lex.dare-dato","to give → given","dare → dato","","","","","1415","core-3000"
"it.lex.trovare-trovato","to find → found","trovare → trovato","","","","","1416","core-3000"
"it.lex.aprire-aperto","to open → opened","aprire → aperto","","","","","1417","core-3000"
"it.lex.chiudere-chiuso","to close → closed","chiudere → chiuso","","","","","1418","core-3000"
"it.lex.perdere-perso","to lose → lost","perdere → perso","","","","","1419","core-3000"
"it.lex.vincere-vinto","to win → won","vincere → vinto","","","","","1420","core-3000"
"it.lex.rompere-rotto","to break → broken","rompere → rotto","","","","","1421","core-3000"
