"id","lexeme_id","english","target","article","hint"
"w1380","de.lex.immer","always","immer","",""
"w1381","de.lex.nie-niemals","never","nie / niemals","",""
"w1382","de.lex.oft","often","oft","",""
"w1383","de.lex.manchmal","sometimes","manchmal","",""
"w1384","de.lex.normalerweise","usually","normalerweise","",""
"w1385","de.lex.selten.rarely","rarely","selten","",""
"w1386","de.lex.endlich","finally","endlich","",""
"w1387","de.lex.ploetzlich","suddenly","plötzlich","",""
"w1388","de.lex.sofort","immediately","sofort","",""
"w1389","de.lex.allmaehlich","gradually","allmählich","",""
"w1390","de.lex.kuerzlich","recently","kürzlich","",""
"w1391","de.lex.heutzutage","nowadays","heutzutage","",""
"w1392","de.lex.taeglich","daily","täglich","",""
"w1393","de.lex.woechentlich","weekly","wöchentlich","",""
"w1394","de.lex.monatlich","monthly","monatlich","",""
"w1395","de.lex.jaehrlich","yearly","jährlich","",""
"w1396","de.lex.frueh","early","früh","",""
"w1397","de.lex.spaet","late","spät","",""
"w1398","de.lex.puenktlich","on time","pünktlich","",""
"w1399","de.lex.hier","here","hier","",""
"w1400","de.lex.dort","there","dort","",""
"w1401","de.lex.ueberall","everywhere","überall","",""
"w1402","de.lex.nirgendwo","nowhere","nirgendwo","",""
"w1403","de.lex.irgendwo","somewhere","irgendwo","",""
"w1404","de.lex.oben","upstairs","oben","",""
"w1405","de.lex.unten","downstairs","unten","",""
"w1406","de.lex.drinnen","inside","drinnen","",""
"w1407","de.lex.draussen","outside","draußen","",""
"w1408","de.lex.in-der-naehe","nearby","in der Nähe","",""
"w1409","de.lex.weit-weg","far away","weit weg","",""
"w1410","de.lex.im-ausland","abroad","im Ausland","",""
"w1411","de.lex.zu-hause","at home","zu Hause","",""
"w1412","de.lex.geradeaus","straight ahead","geradeaus","",""
"w1413","de.lex.nach-links","to the left","nach links","",""
"w1414","de.lex.nach-rechts","to the right","nach rechts","",""
"w1415","de.lex.schnell.quickly","quickly","schnell","",""
"w1416","de.lex.langsam.slowly","slowly","langsam","",""
"w1417","de.lex.vorsichtig","carefully","vorsichtig","",""
"w1418","de.lex.einfach-leicht","easily","einfach / leicht","",""
"w1419","de.lex.zusammen","together","zusammen","",""
"w1420","de.lex.allein","alone","allein","",""
"w1421","de.lex.absichtlich","on purpose","absichtlich","",""
"w1422","de.lex.zufaellig","by chance","zufällig","",""
"w1423","de.lex.versehentlich","accidentally","versehentlich","",""
"w1424","de.lex.gerne","gladly","gerne","",""
"w1425","de.lex.ungern","reluctantly","ungern","",""
"w1426","de.lex.ungefaehr","approximately","ungefähr","",""
"w1427","de.lex.genau","exactly","genau","",""
"w1428","de.lex.fast","almost","fast","","False friend: means almost; fast/quick = schnell."
"w1429","de.lex.mindestens","at least","mindestens","",""
"w1430","de.lex.hoechstens","at most","höchstens","",""
"w1431","de.lex.besonders.especially","especially","besonders","",""
"w1432","de.lex.hauptsaechlich","mainly","hauptsächlich","",""
"w1433","de.lex.vor-allem","above all","vor allem","",""
"w1434","de.lex.sonst","otherwise","sonst","",""
"w1435","de.lex.sowieso","anyway","sowieso","",""
"w1436","de.lex.eigentlich","actually","eigentlich","",""
"w1437","de.lex.tatsaechlich","indeed","tatsächlich","",""
"w1438","de.lex.leider","unfortunately","leider","",""
"w1439","de.lex.gluecklicherweise","fortunately","glücklicherweise","",""
"w1440","de.lex.eindeutig","clearly","eindeutig","",""
"w1441","de.lex.anscheinend","apparently","anscheinend","",""
"w1442","de.lex.sehr","very","sehr","",""
"w1443","de.lex.ziemlich","quite","ziemlich","",""
"w1444","de.lex.zu.too","too","zu","",""
"w1445","de.lex.genug","enough","genug","",""
"w1446","de.lex.aeusserst","extremely","äußerst","",""
"w1447","de.lex.recht.fairly","fairly","recht","",""
"w1448","de.lex.eher","rather","eher","",""
"w1449","de.lex.mehr","more","mehr","",""
"w1450","de.lex.weniger","less","weniger","",""
"w1451","de.lex.heute","today","heute","",""
"w1452","de.lex.gestern","yesterday","gestern","",""
"w1453","de.lex.morgen.tomorrow","tomorrow","morgen","",""
"w1454","de.lex.vorgestern","the day before yesterday","vorgestern","",""
"w1455","de.lex.uebermorgen","the day after tomorrow","übermorgen","",""
"w1456","de.lex.letzte-woche","last week","letzte Woche","",""
"w1457","de.lex.naechste-woche","next week","nächste Woche","",""
"w1458","de.lex.morgens","in the morning","morgens","",""
"w1459","de.lex.nachmittags","in the afternoon","nachmittags","",""
"w1460","de.lex.abends","in the evening","abends","",""
"w1461","de.lex.nachts","at night","nachts","",""
"w1462","de.lex.durch","through (Akkusativ)","durch","",""
"w1463","de.lex.fuer","for (Akkusativ)","für","",""
"w1464","de.lex.gegen","against (Akkusativ)","gegen","",""
"w1465","de.lex.ohne","without (Akkusativ)","ohne","",""
"w1466","de.lex.um","around (Akkusativ)","um","",""
"w1467","de.lex.bis","until / by (Akkusativ)","bis","",""
"w1468","de.lex.von","from (Dativ)","von","",""
"w1469","de.lex.mit","with (Dativ)","mit","",""
"w1470","de.lex.nach","after / to (Dativ)","nach","",""
"w1471","de.lex.seit","since / for (Dativ)","seit","",""
"w1472","de.lex.aus.from","out of (Dativ)","aus","",""
"w1473","de.lex.bei","at / by (Dativ)","bei","",""
"w1474","de.lex.zu.dativ","to (Dativ, person)","zu","",""
"w1475","de.lex.gegenueber","opposite (Dativ)","gegenüber","",""
"w1476","de.lex.ausser","except (Dativ)","außer","",""
"w1477","de.lex.wegen","because of (Genitiv)","wegen","",""
"w1478","de.lex.trotz","despite (Genitiv)","trotz","",""
"w1479","de.lex.waehrend.during","during (Genitiv)","während","",""
"w1480","de.lex.statt-anstatt","instead of (Genitiv)","statt / anstatt","",""
"w1481","de.lex.in-dativ","in + Dativ (location)","in (Dativ)","",""
"w1482","de.lex.in-akkusativ","in + Akkusativ (movement)","in (Akkusativ)","",""
"w1483","de.lex.auf-dativ","on + Dativ (location)","auf (Dativ)","",""
"w1484","de.lex.auf-akkusativ","on + Akkusativ (movement)","auf (Akkusativ)","",""
"w1485","de.lex.neben-dativ","next to (Dativ)","neben (Dativ)","",""
"w1486","de.lex.zwischen-dativ","between (Dativ)","zwischen (Dativ)","",""
"w1487","de.lex.hinter-dativ","behind (Dativ)","hinter (Dativ)","",""
"w1488","de.lex.vor-dativ","in front of (Dativ)","vor (Dativ)","",""
"w1489","de.lex.ueber-dativ","above (Dativ)","über (Dativ)","",""
"w1490","de.lex.unter-dativ","below (Dativ)","unter (Dativ)","",""
"w1491","de.lex.in-dem-im","in the → im","in + dem → im","",""
"w1492","de.lex.an-dem-am","at the → am","an + dem → am","",""
"w1493","de.lex.zu-dem-zum","to the → zum","zu + dem → zum","",""
"w1494","de.lex.zu-der-zur","to the (f) → zur","zu + der → zur","",""
"w1495","de.lex.von-dem-vom","from the → vom","von + dem → vom","",""
"w1496","de.lex.bei-dem-beim","at the → beim","bei + dem → beim","",""
"w1497","de.lex.in-das-ins","into the → ins","in + das → ins","",""
"w1498","de.lex.an-das-ans","onto the → ans","an + das → ans","",""
"w1499","de.lex.und","and","und","",""
"w1500","de.lex.oder","or","oder","",""
"w1501","de.lex.aber","but","aber","",""
"w1502","de.lex.denn","because (coord.)","denn","",""
"w1503","de.lex.weil","because (subord.)","weil","",""
"w1504","de.lex.obwohl","although","obwohl","",""
"w1505","de.lex.wenn","if / when","wenn","",""
"w1506","de.lex.als","when (past)","als","",""
"w1507","de.lex.waehrend.while","while","während","",""
"w1508","de.lex.seit-da","since","seit / da","",""
"w1509","de.lex.bis","until","bis","",""
"w1510","de.lex.damit","so that","damit","",""
"w1511","de.lex.um-zu","in order to","um ... zu","",""
"w1512","de.lex.sobald","as soon as","sobald","",""
"w1513","de.lex.solange","as long as","solange","",""
"w1514","de.lex.ob","whether","ob","",""
"w1515","de.lex.dass","that (subord.)","dass","",""
"w1516","de.lex.jedoch-allerdings","however","jedoch / allerdings","",""
"w1517","de.lex.deshalb-daher","therefore","deshalb / daher","",""
"w1518","de.lex.ausserdem","moreover","außerdem","",""
"w1519","de.lex.trotzdem.nevertheless","nevertheless","trotzdem","",""
"w1520","de.lex.andererseits","on the other hand","andererseits","",""
"w1521","de.lex.zusaetzlich","in addition","zusätzlich","",""
"w1522","de.lex.zum-beispiel","for example","zum Beispiel","",""
"w1523","de.lex.mit-anderen-worten","in other words","mit anderen Worten","",""
"w1524","de.lex.sowohl-als-auch","both ... and ...","sowohl ... als auch ...","",""
"w1525","de.lex.entweder-oder","either ... or ...","entweder ... oder ...","",""
"w1526","de.lex.weder-noch","neither ... nor ...","weder ... noch ...","",""
"w1527","de.lex.nicht-nur-sondern-auch","not only ... but also ...","nicht nur ... sondern auch ...","",""
"w1528","de.lex.nicht","not","nicht","",""
"w1529","de.lex.kein","no / not a (m)","kein","",""
"w1530","de.lex.keine","no / not a (f)","keine","",""
"w1531","de.lex.kein","no / not a (n)","kein","",""
"w1532","de.lex.gar-nicht","not at all","gar nicht","",""
"w1533","de.lex.noch-nicht","not yet","noch nicht","",""
"w1534","de.lex.anziehen","to put on (clothes)","anziehen","",""
"w1535","de.lex.ausziehen","to take off (clothes)","ausziehen","",""
"w1536","de.lex.ankommen","to arrive","ankommen","",""
"w1537","de.lex.abfahren","to depart","abfahren","",""
"w1538","de.lex.einsteigen","to get in (vehicle)","einsteigen","",""
"w1539","de.lex.aussteigen","to get out (vehicle)","aussteigen","",""
"w1540","de.lex.ausgehen","to go out","ausgehen","",""
"w1541","de.lex.zurueckkommen","to come back","zurückkommen","",""
"w1542","de.lex.mitbringen","to bring along","mitbringen","",""
"w1543","de.lex.mitnehmen","to take along","mitnehmen","",""
"w1544","de.lex.mitkommen","to come along","mitkommen","",""
"w1545","de.lex.anrufen","to call (phone)","anrufen","",""
"w1546","de.lex.zurueckrufen","to call back","zurückrufen","",""
"w1547","de.lex.einschalten-anmachen","to turn on","einschalten / anmachen","",""
"w1548","de.lex.ausschalten-ausmachen","to turn off","ausschalten / ausmachen","",""
"w1549","de.lex.ausfuellen","to fill in / complete","ausfüllen","",""
"w1550","de.lex.abholen","to pick up","abholen","",""
"w1551","de.lex.abgeben","to hand in","abgeben","",""
"w1552","de.lex.anprobieren","to try on","anprobieren","",""
"w1553","de.lex.ansehen","to look at","ansehen","",""
"w1554","de.lex.aufschreiben","to write down","aufschreiben","",""
"w1555","de.lex.zuhoeren.listen-to","to listen to","zuhören","",""
"w1556","de.lex.nachschlagen","to look up (a word)","nachschlagen","",""
"w1557","de.lex.wegwerfen","to throw away","wegwerfen","",""
"w1558","de.lex.aufraeumen","to clean up","aufräumen","",""
"w1559","de.lex.teilnehmen.take-part","to take part","teilnehmen","",""
"w1560","de.lex.ausmachen","to agree / arrange","ausmachen","",""
"w1561","de.lex.hinzufuegen","to add","hinzufügen","",""
"w1562","de.lex.abbrechen","to break off","abbrechen","",""
"w1563","de.lex.zurueckgeben","to give back","zurückgeben","",""
"w1564","de.lex.durchlesen","to read through","durchlesen","",""
"w1565","de.lex.aufladen","to charge (battery)","aufladen","",""
"w1566","de.lex.weiterleiten","to forward","weiterleiten","",""
"w1567","de.lex.er-steht-frueh-auf","He gets up early.","Er steht früh auf.","",""
"w1568","de.lex.sie-ruft-ihre-mutter-an","She calls her mother.","Sie ruft ihre Mutter an.","",""
"w1569","de.lex.wir-kommen-um-sieben-uhr-an","We arrive at seven.","Wir kommen um sieben Uhr an.","",""
"w1570","de.lex.mach-das-licht-aus","Turn off the light!","Mach das Licht aus!","",""
"w1571","de.lex.sie-probiert-das-kleid-an","She tries on the dress.","Sie probiert das Kleid an.","",""
"w1572","de.lex.er-fuellt-das-formular-aus","He fills in the form.","Er füllt das Formular aus.","",""
"w1573","de.lex.ich-schreibe-das-wort-auf","I write down the word.","Ich schreibe das Wort auf.","",""
"w1574","de.lex.sie-holen-mich-ab","They pick me up.","Sie holen mich ab.","",""
"w1575","de.lex.raeum-dein-zimmer-auf","Clean up your room!","Räum dein Zimmer auf!","",""
"w1576","de.lex.er-schlaegt-das-wort-nach","He looks the word up.","Er schlägt das Wort nach.","",""
"w1577","de.lex.sich-waschen","to wash oneself","sich waschen","",""
"w1578","de.lex.sich-kaemmen","to comb one's hair","sich kämmen","",""
"w1579","de.lex.sich-rasieren","to shave","sich rasieren","",""
"w1580","de.lex.sich-die-zaehne-putzen","to brush one's teeth","sich die Zähne putzen","",""
"w1581","de.lex.sich-fuehlen","to feel (well/ill)","sich fühlen","",""
"w1582","de.lex.sich-amuesieren","to enjoy oneself","sich amüsieren","",""
"w1583","de.lex.sich-interessieren-fuer","to be interested in","sich interessieren für","",""
"w1584","de.lex.sich-sorgen-machen-um","to worry about","sich Sorgen machen um","",""
"w1585","de.lex.sich-freuen-auf.look-forward-to","to look forward to","sich freuen auf","",""
"w1586","de.lex.sich-freuen-ueber","to be happy about","sich freuen über","",""
"w1587","de.lex.sich-beschweren-ueber","to complain about","sich beschweren über","",""
"w1588","de.lex.sich-vorstellen.introduce-oneself","to introduce oneself","sich vorstellen","",""
"w1589","de.lex.sich-treffen","to meet (each other)","sich treffen","",""
"w1590","de.lex.falsch-liegen-sich-irren","to be wrong","falsch liegen / sich irren","",""
"w1591","de.lex.sich-umdrehen","to turn around","sich umdrehen","",""
"w1592","de.lex.ich-fuehle-mich-krank","I feel sick.","Ich fühle mich krank.","",""
"w1593","de.lex.sie-beeilt-sich","She hurries.","Sie beeilt sich.","",""
"w1594","de.lex.er-setzt-sich","He sits down.","Er setzt sich.","",""
"w1595","de.lex.ich-erinnere-mich-an-ihn","I remember him.","Ich erinnere mich an ihn.","",""
"w1596","de.lex.er-entschuldigt-sich","He apologizes.","Er entschuldigt sich.","",""
"w1597","de.lex.sie-verlieben-sich","They fall in love.","Sie verlieben sich.","",""
"w1598","de.lex.hallo","Hello!","Hallo!","",""
"w1599","de.lex.guten-morgen","Good morning!","Guten Morgen!","",""
"w1600","de.lex.guten-tag","Good afternoon!","Guten Tag!","",""
"w1601","de.lex.guten-abend","Good evening!","Guten Abend!","",""
"w1602","de.lex.gute-nacht","Good night!","Gute Nacht!","",""
"w1603","de.lex.auf-wiedersehen","Goodbye!","Auf Wiedersehen!","",""
"w1604","de.lex.bis-spaeter","See you later!","Bis später!","",""
"w1605","de.lex.bis-bald","See you soon!","Bis bald!","",""
"w1606","de.lex.tschuess","Bye! (informal)","Tschüss!","",""
"w1607","de.lex.servus","Hello! (Austrian/Southern)","Servus!","",""
"w1608","de.lex.wie-geht-es-ihnen-wie-geht-s","How are you?","Wie geht es Ihnen? / Wie geht's?","",""
"w1609","de.lex.mir-geht-es-gut-danke.i-m-fine","I'm fine, thank you.","Mir geht es gut, danke.","",""
"w1610","de.lex.nicht-so-gut","Not so well.","Nicht so gut.","",""
"w1611","de.lex.es-geht-so","So so.","Es geht so.","",""
"w1612","de.lex.bitte","Please.","Bitte.","",""
"w1613","de.lex.danke","Thank you.","Danke.","",""
"w1614","de.lex.vielen-dank","Thank you very much.","Vielen Dank.","",""
"w1615","de.lex.bitte-sehr-gern-geschehen","You're welcome.","Bitte sehr. / Gern geschehen.","",""
"w1616","de.lex.entschuldigung","Excuse me.","Entschuldigung.","",""
"w1617","de.lex.es-tut-mir-leid.i-m-sorry","I'm sorry.","Es tut mir leid.","",""
"w1618","de.lex.kein-problem","No problem.","Kein Problem.","",""
"w1619","de.lex.natuerlich","Of course!","Natürlich!","",""
"w1620","de.lex.viel-glueck","Good luck!","Viel Glück!","",""
"w1621","de.lex.viel-spass","Have fun!","Viel Spaß!","",""
"w1622","de.lex.herzlichen-glueckwunsch","Congratulations!","Herzlichen Glückwunsch!","",""
"w1623","de.lex.alles-gute-zum-geburtstag","Happy birthday!","Alles Gute zum Geburtstag!","",""
"w1624","de.lex.frohe-weihnachten","Merry Christmas!","Frohe Weihnachten!","",""
"w1625","de.lex.frohes-neues-jahr","Happy New Year!","Frohes Neues Jahr!","",""
"w1626","de.lex.prost","Cheers!","Prost!","",""
"w1627","de.lex.gesundheit.bless-you","Bless you!","Gesundheit!","",""
"w1628","de.lex.gute-besserung","Get well soon!","Gute Besserung!","",""
"w1629","de.lex.hilfe","Help!","Hilfe!","",""
"w1630","de.lex.wie-heissen-sie-wie-heisst-du","What's your name?","Wie heißen Sie? / Wie heißt du?","",""
"w1631","de.lex.ich-heisse-mein-name-ist","My name is...","Ich heiße... / Mein Name ist...","",""
"w1632","de.lex.woher-kommen-sie","Where are you from?","Woher kommen Sie?","",""
"w1633","de.lex.ich-komme-aus-ungarn.i-m-from-hungary","I'm from Hungary.","Ich komme aus Ungarn.","",""
"w1634","de.lex.ich-wohne-in-berlin","I live in Berlin.","Ich wohne in Berlin.","",""
"w1635","de.lex.schoen-sie-kennenzulernen","Nice to meet you.","Schön, Sie kennenzulernen.","",""
"w1636","de.lex.sprechen-sie-deutsch","Do you speak German?","Sprechen Sie Deutsch?","",""
"w1637","de.lex.ich-verstehe-nicht.i-don-t-understand","I don't understand.","Ich verstehe nicht.","",""
